label,narasi
1,"Komisi Perlindungan Anak Indonesia menegaskan, Bagus Putra Mahendra (15) siswa salah satu SMA yang tewas di Jakarta Utara, bukan bagian dari massa aksi pelajar di DPR RI."
1,Draf Revisi UU Ketenagakerjaan Hapus Cuti Haid
1,"Believe it or not :

Sejenis binatang dinegara Arab yg suka tinggal di perkuburan, banyak org menyangka suara ini datang dr suara org tersiksa didalam KUBUR"
1,Cek salinannya di (2) bagian REFERENSI.
1,Portal law-justice.co memuat pemberitaan proyek Bandara Kulonprogo atau NYIA telah banjir. Pemberitaannya berjudul “Belum Diresmikan Bandara Baru Yogya Sudah Terendam Banjir.
1,“PDIP MENERIMA KUNJUNGAN PKI CHINA.UNTUK JALUN KERJA SAMA ANTAR KADER. VIDEO NEWS DOKUMENTER TVONE”.
1,“SiOwie …Mulyono …Herbertus bukan Presiden lagi …Dia Harus mengundurkan diri”
1,Masih mau 2 Periode? Pakai akal pikiranmu – Gugah hari Nuranimu. Cc: ?@jokowi
1,Beberapa hari terakhir ini telah beredar luas capture atas sebuah akun twitter yang menggunakan foto dan nama saya secara tidak sah dengan user name @LawanPoLltikJKW.
1,"Menteri Keuangan, Sri Mulyani, berharap agar 50.664 botol minuman keras ilegal asal Singapura yang diamankan Kanwil Bea Cukai Jawa Timur I bisa dilelang untuk menambah pemasukan negara."
1,setelah diangkat ibu tersebut linglung lalu dibawa kerumah sakit dan meninggal
1,Indonesia’s Mount Sinabung Volcano Erupted Today and the Photos Are Spooky as Hell
1,"Kejadian tadi siang jam 13:00.
 Di Embong Malang Sby.
 Teroris
 Ada 2 Laki2.
 Ada 1 Wanita.
 Masing2 membawa 3 Bom Rakitan, Merencanakan menuju ke TP 2 utk diledakan, sebelum niatnya terlaksana, gerak geriknya aneh dan tercium petugas kepolisian sedang menjaga di TP.
 Merasa terbongkar belum sempat meledakan bom rakitan terlebih dahulu direbut polisi dan terjadilah kejar mengejar dan nekat melawan petugas.
 Akhirnya dilumpuhkan dgn timah panas 1 meninggal dunia, yg kedua pelaku diamankan selanjutnya akan diproses hukum.
 Dipihak kepolisian 2 petugas dari polsek tegal sari mengalami luka bacokan.
 Dihimbaukan kepada masyarakat tetap tenang, segera laporkan bilamana mengetahui yg mencurigakan."
0,"Teman=teman pengguna GO-JEK, sikapi informasi dengan bijak, jangan terpancing oleh provokasi,"
0,"Hoaks Pil Mandul, Biang Keladi Perang Antaragama di Sri Lanka"
1,"“Kami tegaskan informasi yang beredar di medsos (mengenai penganiayaan dan pembunuhan dilakukan orang gila terhadap H Bahro) itu tidak benar,” kata Kapolres Majalengka, AKBP Noviana Tursanurohmad, di Majalengka, Sabtu (17/2)."
1,"“Ke Soreang yuuk! Tol SOROJA gratis seminggu, lho!”."
1,"“YA ALLAH TAMBAH MENJADI JADI SOMBONGNYA ANAK INI TERHADAP ULAMA YANG MEMBERI DIA NASEHAT…..
Ditegur Ust Abdul Shomad, Rina Nose : Hidup Cuman Modal Amplop Gak Usah Sombong!!”.


"
1," “Maaf yaa BC krn Penting ,tolong beritahukan anak2 ,suami ,isteri dan semua teman2 mu.
 Perhatian ;
 mulai saat ini jangan makan makanan kalengan2an, terutama buah2an, termasuk merek taiwan keluaran Thailand.
 Karena di negara nya ada kira2 dua ratus orang penyakit aids kerja di pabrik kalengan ,dan mereka masukkan darah ( racun )mereka ke dalam kalengan2 itu , dan hari ini masalah tersebut telah diketahui bagian Tim Kesehatan thailand, dan kaleng2an nya tersebut telah di sita.
 Contoh ; lecy ,rambutan ,lengkeng ,mangga puding ,dll.
 setelah terima cepat kirim ke teman2mu semua. Agar ????? konsumsi kalengan apapun…… Demi kesehatan.trimakasih”"
0,Video Wawancara Ribka Tjiptaning Yang Sudah Disunting
0,UUD 1945 pasal 30 diklaim sebagai dasar hukum bagi warga negara untuk turut terlibat menjaga keamanan negara.
1,Beredar video ikan berbentuk aneh dengan judul video “Anak Durhaka.”
1,Video Bukti GMBI Menganiaya Anggota FPI
0,Kominfo mengimbau masyarakat untuk tidak mempercayai situs-situs yang meminta nomor induk kependudukan (NIK).
1,Pak Jokowi itu menjadi walikota periode pertama di Solo kalau tidak salah mulai tahun 2005 s/d 2010.
1,kasihan sih rijik ya
1,"Kita berada di kaki kaki Gunung Api Purba yang berada di dasar laut kab. Morowali. Jadi pasti akan ada setiap tahun gempa yg berpusat di daerah kab. Morowali. Ini sudah diteliti sejak tahun 2013. Ini salah satu contoh alat untuk mengetahui letak Gempa dan potensi Tsunami. Dan ada juga yg diletakkan di dasar laut. Berarti jika ada yg melihat seperti ini di laut, berarti di sekitar bawah laut, ada Gunung Api yg aktif"
1,Surat Seleksi Sekolah Prioritas Kemendikbud
1,"Heboh! Pernyataan Dokter Indonesia Soal Covid Ini ada pernyataan dokter asal Indonesia yang menghebohkan, akankah muncul flag hoax dari fact checker lagi ????"
1,MELAWAN COVID-19 MEMBAGIKAN SUMBANGAN KEPADA MASYARAKAT INDONESIA TANPA TERKECULI : Syarat Dan Ketentuan :
1,RELAWAN COVID-19 Mengingat banyaknya tim medis yang gugur dalam menangani covid-19 kamu membuka sukarelawan untuk bergabung dan membantu penanganan Covid-19
1,"Di Tahun 2002, ada sebuah cuplikan Dlm salah satu episode Bajay bajuri Tentang penyakit menular yg berasal dari China"
1,Modus licik Pemerintahan Jokowi memasukan TKA Cina tanpa Paspot & Visa supaya Langsung jadi WNI ironisnya Aparat ikut bekerja sama
1,#Stay _ home in india
1,Ini dari Italia. Tidak ada lagi ruang yang tersedia di rumah sakit. Tolong jangan keluar dari rumah Anda untuk 14 hari ke depan. #CoronavirusLockdown
1,"“Hasil Pemeriksaan Presiden Jokowi Positif Virus Corona,”"
1,"BALOOT arena Perjudian di Arab Saudi
 Pertama kali dibuka dan diresmikan"
1,"klo di lihat memang bagus terkesima dg nama “ASRI” seakan akan Islami, padahal minyak goreng ini terbuat dari minyak babi…produksi LEONG HUP produk baru yg di beri nama “”ASRI” dr malaka…adalah china terkaya yg punya peternakan BABI terbesar di Malaka…oleh karena itu tlg sebarkan / viralkan ke semua saudara” muslim di seluruh nusantara"
1,Sdh sampai di Shah Alam Selangor. Virus corona sdh mulai menyerang…
1,DR. Anies Rasyid Baswedan dinobatkan mnjadi Gubernur terbaik dunia. Rakyat Indonesia patut bangga masih ada figur pemimpin terbaik di Indonesia
1,"Artikel di merdekaind[dot]blogspot[dot]com dengan judul Jokowi Nilai Positif Jabatan Presiden Diusulkan Tiga Periode, “Sangat Bagus.”"
1,Pelajar Sekolah Meninggal ketika sedang bermain Game Online. Korban ketika itu tiba2 mengalami Kejang2 sebelum meninggal dunia. Korban meninggal karena putus saraf otak/kepala akibat terlalu sering bermain game Online.
1,"Mahasiswa yang berada di dalam foto tersebut awalnya melihat papan tanda terletak di tengah jalan. Mereka kemudian berinisiatif mengangkat dan meletakkannya di pinggir jalan. Sesaat sebelum meletakkan papan tanda, mahasiswa tersebut berpose mengambil gambar. Pengambilan gambar dilakukan oleh salah satu teman mereka. Momen pengambilan gambar ini kemudian dimanfaatkan oleh media yang kebetulan berada di lokasi aksi untuk mengambil gambar mahasiswa yang sedang mengangkat papan tanda tersebut."
1,"Inalillahi wainalillahi rojiun.
 ??????????? ?????????? ?????????? ????? ?????????????
 Seluruh warga bangsa ini berduka cita atas meninggalnya Presiden ke 3 Republik Indonesia, B.J Habibie."
1,Saya biasanya sangat menghormati guru. Dari guru kita bisa pandai dan mengenal cakrawala dunia ini. Itu guru yang baik.
1,Ternyata penggunaan ular untuk interogasi orang Papua yang ditangkap cukup marak. Terakhir yang diketahui adalah terhadap Sam Lokon anggota KNPB. Video ini kabarnya di Wamena.
1,"Daftar orang terkaya di Asia,JOKOWI MILYADER USD NO:18 melampaui kekayaan EKA CIPTA WIJAYA…."
1,"Disinformasi yang pernah beberapa kali diedarkan sebelumnya, pil tersebut bukan berasal dari China tetapi dari Turki."
1,"Barusan dpt info telah terjadi percobaan pembunuhan terhadap Habib Alwi Abdurahman Assegaf Benarkah mohon infonya?? apakah Komunis.. sedang beraksi!! @RanupsProSandi
 #2019PrabowoPresiden"
1,"Bayi Babi Hutan, Sangat Mirip Wujud Manusia, Apakah Ini Yang Dinamakan Cut Pat Kai?"
1,"Saya ketemu dengan orang ini min. Udah meninggal kemarin yang kritis, Waktu saya dapati jarinya sudah biru. Sedangkan temannya yang dua orang cuman bisa menghayal. Kasihan mereka ditinggal sama leadernya yang ngotot mau puncak, padahal waktu itu badai di Pos 8"
0,"Kepala Dinas Bina Marga DKI Jakarta Yusmada Faizal menjelaskan, anggaran Rp56 miliar untuk pembangunan tiga JPO di Jalan Jenderal Sudirman-MH Thamrin belum merupakan angka final dan angka tersebut merupakan asumsi untuk pembangunan JPO baru. “Angka Rp56 miliar itu kalau bangun baru yang membentang 68 meter lebar 3 meter, dengan JPO yang wah begitu,” kata Yusmada."
1,"“Itu hoaks lagi itu, enggak ada sweeping-sweeping,” ujar Setyo saat menghadiri diskusi di bilangan Mampang Prapatan, Jakarta Selatan, Selasa (24/4/2018)."
0,"Pusat krisis Hoax akan diluncurkan untuk mengatasi kebohongan menjelang pemilihan Indonesia, kata pendiri jaringan anti-tipuan"
0,Asatgfirullah…Baru diserang sama orang gila didesa amaliah kecamatan bukit tusam kabupaten Aceh Tenggar bukan hoak tapi ini saya sendiri mengalaminya..hati2sahabat dakwahku…Allahu Akbar
1,Ni magic betul. Serius………..dicipta oleh nur syazwina syukrina zurina…pelajar universiti. Coba kirim ke 4 grup dan battery anda akan penuh 100%.
1,"DIBUKA LOWONGAN PEKERJA HARIAN LEPAS
1. Petugas Pelayanan Sosial
2. Petugas Keamanan Kantor
3. Petugas Kebersihan Kantor
4. Petugas Mekanikal Elektrikan”."
1,Just info. Permen narkoba sdah beredar di panton labu. Kemaren senin tgl 10 oktober 2017. Pihak POLSEK menyita permen tersebut di kantin koperasi sekolah MIN Panton Labu. Bagi rekan yang punya anak harap mewaspadai jajanan anak anda sekarang juga. Barang bukti tuk smntara disita POLSEK tanah Jambo Aye. Panton Labu aceh utara pihak kepolisian sdang Menyelusuri asal muasal permen ini. Tuk smntara pengelol
0,Propaganda: Senjata Paling Ampuh dalam Perang
0,"Broo..
 Kita harus cerdas seperti kasus BOM PANCI..
 Jika HP kalian bisa nge ZOOM maka lihat tangan si AHOK
 Karena cincin yang di gunakan itu bukan tangan AHOK
 Jadi kalo mau ngedit bahwa AHOX bersalaman dengan Raja Salman harus rapi dong
 Malu di konplen oleh Raden Adhi Winata ha ha ha"
1,"Breaking news!:
 Ada info pasukan elit TNI bergerak ke Megamendung menghadang polisi..
 Allohu Akbar..Takbir!!!"
1,"BreakingNews: Ahok dan Djarot terlibat perselisihan pendapat pagi tadi soal Dana Kampanye. Ahok terpancing emosi karena Djarot mewakili PDIP terus meminta uang dengan alasan kampanye door to door, padahal Ahok tahu itu tidak dilakukan PDIP.
 Menurut sumber, Ahok melemparkan gelas dan tempat tisu ke Djarot dan sempat memukul, untung dilerai pengawal pribadi kedua belah pihak. Djarot kabarnya shock dan pingsan. Kini dirawat di rumah sakit Mayapada. Semoga beliau cepat sembu"
0,Ormas Pemuda Pancasila Siap Membantu Jika Ada Oknum Yang Mencelakai FPI
1,Bagaimana Ahok dan Djarot memindahkan pohon dalam rangka pembangunan Semanggi
1,Freeport Tidak Membuang Limbah Beracun
1,MPR Usulkan Masa Jabatan Presiden menjadi 8 Tahun dan Jokowi Pimpin Indonesia sampai 2027
1,"Assalamu’allaikum… Selamat sore malam adek syifa ??. Sehubungan dengan adanya PSBB karena Covid 19. Ijinkan Saya Ayu Sofia Anggraeni.., mahasiswa akhir imu Psikologi Univ. Brawijaya. Saya sedang melakukan penelitian online tentang “analisa pengaruh bentuk kaki terhadap karakter dan kesehatan wanita”. Saya hanya butuh foto kakinya adek. Mohon bantuan dan responnya ya ??, bantuan adek sangat berarti bagi saya.. Terima kasih"
1,"Pemprov DKI Tunaikan Janji Bansos, Netizen Tagih Janji Ganjar Bagi Sembako di DKI Sejak April 2020 Gubernur Jawa Tengah dengan jumawanya berjanji memberikan bantuan kepada warga Jawa Tengah yang berdomisili di DKI Jakarta. Sebagai politisi ini tentu menguntungkan citranya, namun buat apa masih ngotot pencitraan di tengah situasi pandemi?"
1,"Polisi Benarkan Ada Upaya dari FPI dalam Penyebar Kaos & Atribut PKI”, “Nah…tidak salah sangkaan banyak orang bw FPI pelaku penyebaran atribut PKI, MALING TERIAK MALING SEMBUNYI DIBALIK DINDING”,"
1,"Puan: Jika Negara Ingin Maju Dan Berkembang, Pendidikan Agama Islam Harus Di Hapus!!"
1,Sampah tetap lah sampah meskipun berada di istana
1,"Gubernur SUMUT instruksikan “Seluruh MASJID buka pintu selapang lapangnya untuk orang ibadah…jangan kosongkan masjid.. klw perlu ajak dzikir bersama-sama….Hidup dan mati itu kehendak Allah…Mati sedang shlat, mati sedang berdzikir, mati sedang ibadah lebih baik ketimbang mati mengurung diri tanpa ibadah” -Edi Rahmayadi (Gubernur Sumatera Utara) -"
1,WASPADALAH:Hati2 Alat Ini Sdh Di Setting Suhu 36-37°C Olh Komunis Cina Utk Mmbunuh Para Ulama2 Kita
1,Donald Trump di ruqyah sebab sudah stress menghadapi Covid 19 n semoga dapat hidayah Allah SWT. Aamiin YRA.
1,"CUMAN GARA² VIRUS CORONA,Kok Sholat Jum’at Ditiadakan sih,Pemerintah Macam Apa Kau ini Pak Jokowi Alias (Dajjal), KIAMAT Akan Datang Bila Tempat Suci Allah Tidak Ada Penghuni,Tidak Ada Yg Beribadah DiMasjid,Kok Malah Pak Jokowi Alias (Dajjal) Yang Nyuruh Orang Tidak Sholat Jum’at :v"
1,"Suami BCL katanya meninggal karena serangan jantung, dalam usia 40 tahun. Ada teman dokter yang bilang kemungkinan karene GERD yang menekan jantung hingga tidak berfungsi."
1,"Mu’ath Amarneh (kanan bawah), wartawan foto Palestina ditembak mata kirinya oleh tentara Israel. *Para bintang sepakbola dunia menutup sebelah matanya sebagai dukungan atas perjuangannya (*Amiin)"
1,"Info dibawah:
 Seorang polisi Denmark,
 menyampaikan kepada seorang wanita yg bercadar, bhw:
 Parlemen telah memutuskan utk menyutujui penggunaan cadar/niqab bagi warga muslimah di negara Denmark."
1,"Saya sudah sampaikan keputusan kami dari Gerindra apabila diminta kami siap membantu dan hari ini resmi diminta, dengan syarat Habib Rizieq dipulangkan ke tanah air tanpa syarat, tanpa ada hukum yang mengikatnya, semua ini demi kebaikan NKRI khusunya umat islam yang memang dimana sudah merindukan beliau, ujar Prabowo saat ditanyai wartawan."
1,Seorang Pemimpin Bila Sudah Tidak Dikehendaki Oleh Rakyat Harus MUNDUR Tanpa Harus Menunggu Proses HUKUM
1,Provokator DPO
1,"JOKOWI DIKATAKAN SEPERTI ANAK KECIL DAN BODOH OLEH MEDIA LUAR

INDONESIA KEHILANGAN KEHORMATAN?"
1,"Untuk Kawan2 ku tersayang ????????????
Atas anjuran para Dokter, Menteri Kesehatan di Timur Tengah,"
1,Berita Peresmian Patung Yesus Memberkati oleh Jokowi pada 23 Desember ini sengaja disembunyikan oleh media utk menjaga elektabilitas
1,"Habis lihat video Pakde Jokowi yang bercengkerama dengan rakyat kecil, selfie dengan mereka, memeluk mereka, dekat dengan mereka.."
1,"Ustadz Yusuf Mansur: Sebutan “Kafir” Adalah Sebuah Hinaan, Bisa Dipidanakan!!"
1,"Prabowo bilang utang kita banyak saya, Luhut Binsar Panjaitan, kalau dia bisa jadi presiden, saya cium kakinya, tetapi kalau Jokowi terpilih kembali, kau cium kaki saya"
1,"DANAU TOBA BERDUKA
INNALILLAHI WA INNAILLAHI ROJI’UN…
Buat rekan2 mari sama sama kita berdoa : baru tenggelam kapal jurusan tiga ras simanindo. muatan penumpang 183 orang. sepeda motor 40. info yang selamat baru 3 orang. kejadian baru aja. semoga semua korban selamat. Aamiin…"
1,"DIBALIK KIKIR DAN PELITNYA
PEMERINTAH SAUDI ARABIA
TERHADAP PEMERINTAH INDONESIA"
0,"Muncul isu Gunung Gonggang, yang berada di antara Kecamatan Sagaranten dan Purabaya, disebut akan meletus. Isu tersebut merebak di kalangan masyarakat, khususnya di wilayah Kecamatan Sagaranten dan Purabaya. Badan Meterorologi Klimatologi dan Geofisika (BMKG) memastikan isu tersebut hoax atau berita bohong."
1,"Kasubbag Humas Kapolresta Samarinda, Ipda Danovan mengatakan, kabar tersebut tidak benar alias hoaks. “Itu tidak benar, Polresta Samarinda tidak ada mengadakan kegiatan seperti yang tertera di postingan itu,” tegasnya."
1,"Izin melaporkan
 Assalamualaikum..
 Mohon kita waspada bahaya PKI Sudah sampai ke daerah kita..
 Informasi dari istri Saya
 Kejadian siang ini di kampung gudang RT 01/02 kel. Karang satria kec. Tambun utara..
 Korban ustadz Ridwan Syakir..
 Beliau sedang sakit kedatangan 2 tamu yg tak di kenal,, namun bbrp lama kemudian beliau di boyong paksa oleh 2 orang td,, tapi istrinya langsung triak gak lama kemudian tetangga langsung menghajar mereka,,sekarang pelaku di amankan di BKPM karang satria..
 Dua orang tadi bawa tas dan di dalam tasnya ada crulit dan golok dan nama2 ustadz yg akan menjadi sasaran mereka
 InsyaAllah kita semua dlm perlidungan Allah SWT….."
0,Tanda yang Dikira Teror Itu Ternyata untuk Kegiatan Pramuka
0,"Akibat kecanduan main game di Hp ini lah akibatx
 Penyesalan gak bakal datang diawal pasti diakhir
 Apa yg ditanam it pula yg dituai
 .
 Sayangi anak”kita jng dibiasakan main hp akibatx fatal gara”radiasi"
0,"Hina Panglima TNI dan Jokowi di Medsos, Dokter di Sumbar Ditangkap"
1,"Bapak2 & ibu2.. Klo dapet Grab *Avanza B 6217 UWH*.. hati-2 ya, soalnya setiap yang abis pesen sama dia langsung diincer rumahnya.. Mo di rampok. Jd Langsung cancell aja kalo dapet dia yaa.
Hati-2, sampein ke yg lain, dia lagi dicari pihak Grab Indonesia karena banyak yg ngelaporin soal dia."
0,Motif Pembacokan Hermansyah Karena Kasus Chat Rizieq Shihab
1,Beredar nama-nama anggota DPR-RI Penerima Dana Milyaran Fee E KTP. Ada nama Ahok (Basuki Tjahja Purnama) Menkumham (Yasona Laoly) Gub Jateng dan Gubernur Sulut. Berikut nama-nama yang berasal dari BAP Tersangka Irman (mantan dirjen Disdukcapil Depdagri)
1,Sekedar info buat warga depok ini salah satu pelaku penculikan yang tertangkap tadi sore di daerah kampung benda cipayung depok.. modusnya pura-pura gila menggunakan mukena..komplotan udah menyebar di daerah jembatan serong rawa denok bulak rambutan..
1,"Ketika tujuh langka terakhir meninggalkan kuburannya, maka sang Malaikat akan bertanya pada Husni Kamil Manik (HKM)."
0,Saya belum tahu sumbernya darimana. video ini ‘katanya’ memperlihatkan pengungsi Syria dilempari recehan dan disoraki penduduk lokal Spanyol (memalukan
1,"Sebelum situs-situs penyebar konten sampah ngepost yang beginian, nih ada bahan buat kalian
 
 Ahok mana Ahok?? Jakarta jual Beer dengan tulisan Arab??"
1,"Bangsat ini sudah menginjak merah putih,hukuman apa yg pantas bagi bangsat ini"
1,Tegur dong satpam rumah sakit masang bendera terbalik
0,"Bersama Aribowo Sasmito, Co-Founder & Ketua Komite Pemeriksa Fakta MAFINDO"
1,"It’s a tough call. Do I risk getting Covid with its 99,9% recovery rate, Or do I get the vaccine with its 80% Adverse Reaction rate, and has killed 5 people so far in the trials? What a predicament"
